CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents
07/14/2017,2353,9S,100 REEDBIRD AV,SHOOTING,,FIREARM,922,SOUTHERN,Cherry Hill,-76.61512,39.24941,"(39.24941, -76.61512)",Public Are,1
07/14/2017,2301,1F,3200 W BALTIMORE ST,HOMICIDE,,FIREARM,842,SOUTHWESTERN,Carroll-South Hilton,-76.6706,39.28589,"(39.28589, -76.6706)",Street,1
07/14/2017,2254,9S,1300 S PONCA ST,SHOOTING,,FIREARM,233,SOUTHEASTERN,Canton Industrial Area,-76.55448,39.27886,"(39.27886, -76.55448)",Street,1
07/14/2017,2100,9S,1000 W LANVALE ST,SHOOTING,,FIREARM,713,WESTERN,Harlem Park,-76.63407,39.29803,"(39.29803, -76.63407)",Street,1
07/14/2017,916,9S,2300 WINDSOR AV,SHOOTING,,FIREARM,731,WESTERN,Mondawmin,-76.65441,39.31259,"(39.31259, -76.65441)",Street,1
07/14/2017,236,9S,3500 GARRISON BLVD,SHOOTING,,FIREARM,621,NORTHWESTERN,Dorchester,-76.68242,39.32862,"(39.32862, -76.68242)",Street,1
07/14/2017,152,9S,2600 W NORTH AV,SHOOTING,,FIREARM,731,WESTERN,Mondawmin,-76.65965,39.30942,"(39.30942, -76.65965)",Street,1
07/13/2017,2238,1F,1700 PRESSTMAN ST,HOMICIDE,,FIREARM,742,WESTERN,Sandtown-Winchester,-76.64481,39.30536,"(39.30536, -76.64481)",Street,1
07/13/2017,2238,9S,1700 PRESSTMAN ST,SHOOTING,,FIREARM,742,WESTERN,Sandtown-Winchester,-76.64481,39.30536,"(39.30536, -76.64481)",Street,1
07/13/2017,2219,9S,1800 ORLEANS ST,SHOOTING,,FIREARM,321,EASTERN,Dunbar-Broadway,-76.59129,39.29529,"(39.29529, -76.59129)",Street,1
07/13/2017,217,9S,500 W FRANKLIN ST,SHOOTING,,FIREARM,143,CENTRAL,Seton Hill,-76.62283,39.29485,"(39.29485, -76.62283)",Parking Lo,1
07/13/2017,140,9S,2900 DENHAM CIRCLE SOUTH,SHOOTING,,FIREARM,922,SOUTHERN,Cherry Hill,-76.62693,39.24435,"(39.24435, -76.62693)",Street,1
07/12/2017,2259,9S,0 S GREENE ST,SHOOTING,,FIREARM,121,CENTRAL,University Of Maryland,-76.62367,39.28829,"(39.28829, -76.62367)",Hospital,1
07/12/2017,1116,1F,700 LINNARD ST,HOMICIDE,,FIREARM,844,SOUTHWESTERN,Edgewood,-76.67637,39.29546,"(39.29546, -76.67637)",Street,1
07/12/2017,1038,9S,1200 N MILTON AV,SHOOTING,,FIREARM,331,EASTERN,Broadway East,-76.58272,39.30508,"(39.30508, -76.58272)",Street,1
07/11/2017,459,9S,2300 POPLAR GROVE ST,SHOOTING,,FIREARM,811,SOUTHWESTERN,Walbrook,-76.66609,39.3135,"(39.3135, -76.66609)",Street,1
07/10/2017,2246,9S,3900 W MULBERRY ST,SHOOTING,,FIREARM,843,SOUTHWESTERN,Allendale,-76.68107,39.29169,"(39.29169, -76.68107)",Street,1
07/10/2017,2246,9S,3900 W MULBERRY ST,SHOOTING,,FIREARM,843,SOUTHWESTERN,Allendale,-76.68107,39.29169,"(39.29169, -76.68107)",Street,1
07/08/2017,2307,9S,2400 WASHINGTON BLVD,SHOOTING,,FIREARM,831,SOUTHWESTERN,Morrell Park,-76.65058,39.26839,"(39.26839, -76.65058)",Street,1
07/08/2017,1757,9S,1400 OLIVE ST,SHOOTING,,FIREARM,942,SOUTHERN,South Baltimore,-76.61477,39.2735,"(39.2735, -76.61477)",Street,1
07/08/2017,1434,9S,1600 N SMALLWOOD ST,SHOOTING,,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65258,39.30686,"(39.30686, -76.65258)",Dwelling,1
07/08/2017,1434,9S,1600 N SMALLWOOD ST,SHOOTING,,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65258,39.30686,"(39.30686, -76.65258)",Dwelling,1
07/07/2017,2335,9S,1100 DRUID HILL AV,SHOOTING,,FIREARM,123,CENTRAL,Upton,-76.62688,39.30062,"(39.30062, -76.62688)",Street,1
07/07/2017,2253,9S,1800 N MOUNT ST,SHOOTING,,FIREARM,742,WESTERN,Sandtown-Winchester,-76.64497,39.30899,"(39.30899, -76.64497)",Street,1
07/07/2017,2141,1F,1700 CARSWELL ST,HOMICIDE,,FIREARM,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59339,39.32138,"(39.32138, -76.59339)",Street,1
07/07/2017,1855,9S,4000 ELKADER RD,SHOOTING,,FIREARM,542,NORTHERN,Pen Lucy,-76.603,39.3384,"(39.3384, -76.603)",Alley,1
07/07/2017,1805,9S,900 AISQUITH ST,SHOOTING,,FIREARM,312,EASTERN,Oldtown,-76.60202,39.30026,"(39.30026, -76.60202)",Street,1
07/07/2017,545,9S,1700 PENNSYLVANIA AV,SHOOTING,,FIREARM,123,CENTRAL,Upton,-76.63527,39.304,"(39.304, -76.63527)",Street,1
07/06/2017,2358,1F,5500 REISTERSTOWN RD,HOMICIDE,,FIREARM,623,NORTHWESTERN,Woodmere,-76.69026,39.34765,"(39.34765, -76.69026)",Street,1
07/06/2017,2251,9S,4000 MASSACHUSETTS AV,SHOOTING,,FIREARM,843,SOUTHWESTERN,Irvington,-76.68253,39.28351,"(39.28351, -76.68253)",Street,1
07/06/2017,2215,9S,3400 W CATON AV,SHOOTING,,FIREARM,842,SOUTHWESTERN,Saint Josephs,-76.67385,39.28643,"(39.28643, -76.67385)",Street,1
07/06/2017,500,1O,4300 PIMLICO RD,HOMICIDE,,OTHER,614,NORTHWESTERN,Central Park Heights,-76.66403,39.33902,"(39.33902, -76.66403)",Parking Lo,1
07/06/2017,311,9S,1600 ELMTREE ST,SHOOTING,,FIREARM,911,SOUTHERN,Curtis Bay,-76.58784,39.22456,"(39.22456, -76.58784)",Street,1
07/05/2017,2214,1F,2600 ROSELAWN AV,HOMICIDE,,FIREARM,423,NORTHEASTERN,Hamilton Hills,-76.56324,39.35831,"(39.35831, -76.56324)",Dwelling,1
07/05/2017,2214,9S,2600 ROSELAWN AV,SHOOTING,,FIREARM,423,NORTHEASTERN,Hamilton Hills,-76.56324,39.35831,"(39.35831, -76.56324)",Dwelling,1
07/05/2017,1632,1F,1600 RUXTON AV,HOMICIDE,,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65496,39.30654,"(39.30654, -76.65496)",Street,1
07/05/2017,1632,9S,1600 RUXTON AV,SHOOTING,,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65496,39.30654,"(39.30654, -76.65496)",Street,1
07/05/2017,1332,1F,5000 DENMORE AV,HOMICIDE,,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.67554,39.34727,"(39.34727, -76.67554)",,1
07/05/2017,629,1F,2000 MC CULLOH ST,HOMICIDE,,FIREARM,131,CENTRAL,Druid Heights,-76.63477,39.30815,"(39.30815, -76.63477)",Street,1
07/03/2017,2009,1F,800 N CAREY ST,HOMICIDE,,FIREARM,713,WESTERN,Harlem Park,-76.63867,39.29792,"(39.29792, -76.63867)",Common Bus,1
07/03/2017,455,1F,5300 READY AV,HOMICIDE,,FIREARM,524,NORTHERN,Woodbourne-McCabe,-76.60788,39.35383,"(39.35383, -76.60788)",Street,1
07/03/2017,255,1F,1600 Mc Culloh St,HOMICIDE,,FIREARM,123,CENTRAL,Upton,-76.63079,39.30494,"(39.30494, -76.63079)",Street,1
07/03/2017,104,9S,5500 BOWLEYS LA,SHOOTING,,FIREARM,443,NORTHEASTERN,Frankford,-76.5516,39.3189,"(39.3189, -76.5516)",Street,1
07/03/2017,52,9S,4200 THAYER CT,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.59935,39.22817,"(39.22817, -76.59935)",Street,1
07/02/2017,1955,1F,1400 ARGYLE AV,HOMICIDE,,FIREARM,123,CENTRAL,Upton,-76.63275,39.3006,"(39.3006, -76.63275)",Dwelling,1
07/01/2017,1549,1F,2700 E CHASE ST,HOMICIDE,,FIREARM,323,EASTERN,Biddle Street,-76.57956,39.30384,"(39.30384, -76.57956)",Street,1
07/01/2017,113,1F,3300 GARRISON BLVD,HOMICIDE,,FIREARM,621,NORTHWESTERN,Central Forest Park,-76.68264,39.32643,"(39.32643, -76.68264)",Common Bus,1
07/01/2017,27,9S,400 E PRESTON ST,SHOOTING,,FIREARM,311,EASTERN,Johnston Square,-76.61066,39.30475,"(39.30475, -76.61066)",Street,1
07/01/2017,8,9S,2600 QUANTICO AV,SHOOTING,,FIREARM,533,NORTHERN,Greenspring,-76.66128,39.33793,"(39.33793, -76.66128)",Street,1
06/30/2017,2220,9S,200 N BOND ST,SHOOTING,,FIREARM,212,SOUTHEASTERN,Dunbar-Broadway,-76.59594,39.29366,"(39.29366, -76.59594)",Street,1
06/30/2017,1631,9S,700 N ROSE ST,SHOOTING,,FIREARM,323,EASTERN,Milton-Montford,-76.58165,39.29924,"(39.29924, -76.58165)",Street,1
06/30/2017,1028,9S,800 GRETNA CT,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60114,39.23055,"(39.23055, -76.60114)",Street,1
06/30/2017,1028,9S,800 GRETNA CT,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60114,39.23055,"(39.23055, -76.60114)",Street,1
06/30/2017,1028,9S,800 GRETNA CT,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60114,39.23055,"(39.23055, -76.60114)",Street,1
06/29/2017,2304,9S,900 E PATAPSCO AV,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.59759,39.23482,"(39.23482, -76.59759)",Street,1
06/29/2017,2122,9S,1700 HOLLINS ST,SHOOTING,,FIREARM,933,SOUTHERN,Union Square,-76.64392,39.28735,"(39.28735, -76.64392)",Street,1
06/29/2017,1350,1F,2200 CHRISTIAN ST,HOMICIDE,,FIREARM,841,SOUTHWESTERN,Carrollton Ridge,-76.65132,39.28123,"(39.28123, -76.65132)",Street,1
06/29/2017,1350,9S,3400 GARRISON BLVD,SHOOTING,,FIREARM,621,NORTHWESTERN,Dorchester,-76.68253,39.32755,"(39.32755, -76.68253)",Alley,1
06/29/2017,928,1F,600 N BENTALOU ST,HOMICIDE,,FIREARM,721,WESTERN,Rosemont Homeowners/Tenan,-76.65329,39.2949,"(39.2949, -76.65329)",Street,1
06/29/2017,212,9S,0 S GREENE ST,SHOOTING,,FIREARM,121,CENTRAL,University Of Maryland,-76.62367,39.28829,"(39.28829, -76.62367)",Street,1
06/29/2017,13,9S,1500 MYRTLE AV,SHOOTING,,FIREARM,123,CENTRAL,Upton,-76.63462,39.30061,"(39.30061, -76.63462)",Street,1
06/29/2017,13,9S,1500 MYRTLE AV,SHOOTING,,FIREARM,123,CENTRAL,Upton,-76.63462,39.30061,"(39.30061, -76.63462)",Street,1
06/29/2017,13,9S,1500 MYRTLE AV,SHOOTING,,FIREARM,123,CENTRAL,Upton,-76.63462,39.30061,"(39.30061, -76.63462)",Street,1
06/28/2017,215,1F,6100 CARDIFF AV,HOMICIDE,,FIREARM,233,SOUTHEASTERN,Medford,-76.54352,39.27629,"(39.27629, -76.54352)",Street,1
06/27/2017,1654,9S,2300 WASHINGTON BLVD,SHOOTING,,FIREARM,831,SOUTHWESTERN,Morrell Park,-76.6494,39.2694,"(39.2694, -76.6494)",Street,1
06/27/2017,409,1F,1200 N FRANKLINTOWN RD,HOMICIDE,,FIREARM,821,SOUTHWESTERN,Gwynns Falls/Leakin Park,-76.67075,39.29986,"(39.29986, -76.67075)",Street,1
06/25/2017,2342,9S,1900 W LANVALE ST,SHOOTING,,FIREARM,722,WESTERN,Midtown-Edmondson,-76.64751,39.29758,"(39.29758, -76.64751)",Street,1
06/25/2017,1740,1F,1200 HARWOOD AV,HOMICIDE,,FIREARM,414,NORTHEASTERN,Woodbourne Heights,-76.59487,39.35561,"(39.35561, -76.59487)",Street,1
06/25/2017,1302,9S,1000 VINE ST,SHOOTING,,FIREARM,712,WESTERN,Poppleton,-76.6342,39.29046,"(39.29046, -76.6342)",Street,1
06/25/2017,58,9S,800 SPEDDEN ST,SHOOTING,,FIREARM,722,WESTERN,Midtown-Edmondson,-76.65249,39.29722,"(39.29722, -76.65249)",Street,1
06/25/2017,29,1F,2500 E HOFFMAN ST,HOMICIDE,,FIREARM,332,EASTERN,Berea,-76.58271,39.30692,"(39.30692, -76.58271)",Street,1
06/24/2017,2246,9S,1400 Barnes St,SHOOTING,,FIREARM,313,EASTERN,Gay Street,-76.59867,39.30123,"(39.30123, -76.59867)",Street,1
06/24/2017,233,9S,1900 E LAFAYETTE AV,SHOOTING,,FIREARM,331,EASTERN,Broadway East,-76.59154,39.31083,"(39.31083, -76.59154)",Public Are,1
06/24/2017,233,9S,1900 E LAFAYETTE AV,SHOOTING,,FIREARM,331,EASTERN,Broadway East,-76.59154,39.31083,"(39.31083, -76.59154)",Public Are,1
06/24/2017,16,9S,900 E PATAPSCO AV,SHOOTING,,FIREARM,912,SOUTHERN,Fairfield Area,-76.59756,39.23487,"(39.23487, -76.59756)",Street,1
06/23/2017,1935,1F,5200 ST CHARLES AV,HOMICIDE,,FIREARM,623,NORTHWESTERN,Woodmere,-76.683,39.34457,"(39.34457, -76.683)",Street,1
06/23/2017,1755,9S,600 CUMBERLAND ST,SHOOTING,,FIREARM,733,WESTERN,Penn North,-76.64218,39.30896,"(39.30896, -76.64218)",Street,1
06/23/2017,1653,1K,1700 N GAY ST,HOMICIDE,,KNIFE,331,EASTERN,Broadway East,-76.58745,39.30969,"(39.30969, -76.58745)",Street,1
06/23/2017,116,9S,800 S CAREY ST,SHOOTING,,FIREARM,935,SOUTHERN,Washington Village/Pigtow,-76.63779,39.28248,"(39.28248, -76.63779)",Street,1
06/23/2017,116,9S,800 S CAREY ST,SHOOTING,,FIREARM,935,SOUTHERN,Washington Village/Pigtow,-76.63779,39.28248,"(39.28248, -76.63779)",Street,1
06/22/2017,2227,9S,2900 SPELMAN RD,SHOOTING,,FIREARM,922,SOUTHERN,Cherry Hill,-76.62736,39.24499,"(39.24499, -76.62736)",Street,1
06/22/2017,2146,9S,3700 4TH ST,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60601,39.23612,"(39.23612, -76.60601)",Street,1
06/21/2017,2045,1F,3900 LIBERTY HEIGHTS AV,HOMICIDE,,FIREARM,621,NORTHWESTERN,Dorchester,-76.68403,39.32785,"(39.32785, -76.68403)",Dwelling,1
06/20/2017,22,1F,1700 ELLSWORTH ST,HOMICIDE,,FIREARM,331,EASTERN,Broadway East,-76.59412,39.30596,"(39.30596, -76.59412)",Street,1
06/19/2017,211,9S,500 SHERIDAN AV,SHOOTING,,FIREARM,524,NORTHERN,Woodbourne-McCabe,-76.60964,39.35466,"(39.35466, -76.60964)",Street,1
06/19/2017,211,9S,500 SHERIDAN AV,SHOOTING,,FIREARM,524,NORTHERN,Woodbourne-McCabe,-76.60964,39.35466,"(39.35466, -76.60964)",Street,1
06/18/2017,2144,1F,3700 EDMONDSON AV,HOMICIDE,,FIREARM,844,SOUTHWESTERN,Edgewood,-76.67859,39.29399,"(39.29399, -76.67859)",Street,1
06/18/2017,1429,9S,900 AISQUITH ST,SHOOTING,,FIREARM,312,EASTERN,Oldtown,-76.60202,39.30026,"(39.30026, -76.60202)",Street,1
06/18/2017,1129,9S,2000 HOLLINS FERRY RD,SHOOTING,,FIREARM,831,SOUTHWESTERN,Morrell Park,-76.64682,39.26872,"(39.26872, -76.64682)",Street,1
06/18/2017,503,9S,2100 JUBILEE CT,SHOOTING,,FIREARM,423,NORTHEASTERN,Hamilton Hills,-76.57057,39.36768,"(39.36768, -76.57057)",Public Are,1
06/17/2017,2330,9S,3200 LYNDALE AV,SHOOTING,,FIREARM,434,NORTHEASTERN,Four By Four,-76.57829,39.31648,"(39.31648, -76.57829)",Street,1
06/17/2017,2225,9S,2500 SOUTHDENE AV,SHOOTING,,FIREARM,923,SOUTHERN,Lakeland,-76.6494,39.2547,"(39.2547, -76.6494)",Street,1
06/15/2017,2111,9S,1600 LAURENS ST,SHOOTING,,FIREARM,743,WESTERN,Sandtown-Winchester,-76.64364,39.30323,"(39.30323, -76.64364)",Street,1
06/14/2017,2139,9S,1300 W FAYETTE ST,SHOOTING,,FIREARM,711,WESTERN,Franklin Square,-76.63843,39.28978,"(39.28978, -76.63843)",Street,1
06/14/2017,131,9S,1500 GOUGH ST,SHOOTING,,FIREARM,211,SOUTHEASTERN,Perkins Homes,-76.59685,39.28749,"(39.28749, -76.59685)",Hospital,1
06/13/2017,1326,9S,3300 AYRDALE AV,SHOOTING,,FIREARM,642,NORTHWESTERN,Forest Park,-76.68149,39.32612,"(39.32612, -76.68149)",Street,1
06/13/2017,1326,9S,3300 AYRDALE AV,SHOOTING,,FIREARM,642,NORTHWESTERN,Forest Park,-76.68149,39.32612,"(39.32612, -76.68149)",Street,1
06/13/2017,1326,9S,3300 AYRDALE AV,SHOOTING,,FIREARM,642,NORTHWESTERN,Forest Park,-76.68149,39.32612,"(39.32612, -76.68149)",Street,1
06/13/2017,1326,9S,3300 AYRDALE AV,SHOOTING,,FIREARM,642,NORTHWESTERN,Forest Park,-76.68149,39.32612,"(39.32612, -76.68149)",Street,1
06/13/2017,330,1F,1200 BONAPARTE AV,HOMICIDE,,FIREARM,342,EASTERN,East Baltimore Midway,-76.59998,39.31544,"(39.31544, -76.59998)",Street,1
06/13/2017,330,1F,1200 BONAPARTE AV,HOMICIDE,,FIREARM,342,EASTERN,East Baltimore Midway,-76.59998,39.31544,"(39.31544, -76.59998)",Street,1
06/13/2017,330,9S,1200 BONAPARTE AV,SHOOTING,,FIREARM,342,EASTERN,East Baltimore Midway,-76.59998,39.31544,"(39.31544, -76.59998)",Street,1
06/13/2017,330,9S,1200 BONAPARTE AV,SHOOTING,,FIREARM,342,EASTERN,East Baltimore Midway,-76.59998,39.31544,"(39.31544, -76.59998)",Street,1
06/13/2017,249,1F,2500 BOSTON ST,HOMICIDE,,FIREARM,232,SOUTHEASTERN,Canton,-76.58116,39.28117,"(39.28117, -76.58116)",Street,1
06/12/2017,2236,1F,1700 GERTRUDE ST,HOMICIDE,,FIREARM,813,SOUTHWESTERN,Northwest Community Actio,-76.66469,39.3073,"(39.3073, -76.66469)",Parking Lo,1
06/12/2017,2037,1F,200 S BENTALOU ST,HOMICIDE,,FIREARM,841,SOUTHWESTERN,Millhill,-76.65271,39.28439,"(39.28439, -76.65271)",Street,1
06/12/2017,2023,1F,1100 MT HOLLY ST,HOMICIDE,,FIREARM,844,SOUTHWESTERN,Edmondson Village,-76.68008,39.29947,"(39.29947, -76.68008)",Alley,1
06/12/2017,2003,9S,5000 GWYNN OAK AV,SHOOTING,,FIREARM,622,NORTHWESTERN,Howard Park,-76.69936,39.33048,"(39.33048, -76.69936)",Street,1
06/12/2017,1202,9S,3100 BAKER ST,SHOOTING,,FIREARM,813,SOUTHWESTERN,Rosemont,-76.66936,39.30585,"(39.30585, -76.66936)",Street,1
06/12/2017,925,9S,1800 W MULBERRY ST,SHOOTING,,FIREARM,722,WESTERN,Harlem Park,-76.6459,39.293,"(39.293, -76.6459)",Street,1
06/12/2017,618,9S,1700 E 29TH ST,SHOOTING,,FIREARM,411,NORTHEASTERN,Coldstream Homestead Mont,-76.5915,39.32464,"(39.32464, -76.5915)",Street,1
06/11/2017,1928,9S,4700 LIBERTY HEIGHTS AV,SHOOTING,,FIREARM,622,NORTHWESTERN,Howard Park,-76.69623,39.3316,"(39.3316, -76.69623)",Common Bus,1
06/11/2017,35,9S,1500 W FAYETTE ST,SHOOTING,,FIREARM,711,WESTERN,Franklin Square,-76.64125,39.28969,"(39.28969, -76.64125)",Parking Lo,1
06/11/2017,35,9S,1500 W FAYETTE ST,SHOOTING,,FIREARM,711,WESTERN,Franklin Square,-76.64125,39.28969,"(39.28969, -76.64125)",Parking Lo,1
06/11/2017,31,9S,2100 MC CULLOH ST,SHOOTING,,FIREARM,131,CENTRAL,Druid Heights,-76.63575,39.30894,"(39.30894, -76.63575)",Street,1
06/11/2017,31,9S,2100 MC CULLOH ST,SHOOTING,,FIREARM,131,CENTRAL,Druid Heights,-76.63575,39.30894,"(39.30894, -76.63575)",Street,1
06/11/2017,31,9S,2100 MC CULLOH ST,SHOOTING,,FIREARM,131,CENTRAL,Druid Heights,-76.63575,39.30894,"(39.30894, -76.63575)",Street,1
06/10/2017,2345,9S,1500 N ELLAMONT ST,SHOOTING,,FIREARM,813,SOUTHWESTERN,Rosemont,-76.6707,39.30446,"(39.30446, -76.6707)",Street,1
06/10/2017,2231,9S,1400 CARROLL ST,SHOOTING,,FIREARM,932,SOUTHERN,Washington Village/Pigtow,-76.63605,39.27848,"(39.27848, -76.63605)",Street,1
06/10/2017,242,9S,1500 TRACTION ST,SHOOTING,,FIREARM,733,WESTERN,Penn North,-76.6425,39.31099,"(39.31099, -76.6425)",Street,1
06/09/2017,2247,9S,1100 CLEVELAND ST,SHOOTING,,FIREARM,932,SOUTHERN,Washington Village/Pigtow,-76.63141,39.28129,"(39.28129, -76.63141)",Street,1
06/09/2017,2234,9S,1000 MOSHER ST,SHOOTING,,FIREARM,743,WESTERN,Sandtown-Winchester,-76.63514,39.30027,"(39.30027, -76.63514)",Public Are,1
06/09/2017,2233,1F,800 GEORGE ST,HOMICIDE,,FIREARM,123,CENTRAL,Upton,-76.63097,39.29546,"(39.29546, -76.63097)",Street,1
06/09/2017,2206,9S,0 W 20TH ST,SHOOTING,,FIREARM,141,NORTHERN,Charles North,-76.61673,39.31219,"(39.31219, -76.61673)",Street,1
06/09/2017,2206,9S,0 W 20TH ST,SHOOTING,,FIREARM,141,NORTHERN,Charles North,-76.61673,39.31219,"(39.31219, -76.61673)",Street,1
06/09/2017,2109,9S,800 DUCATEL ST,SHOOTING,,FIREARM,133,CENTRAL,Reservoir Hill,-76.63321,39.31303,"(39.31303, -76.63321)",Street,1
06/09/2017,348,1O,1600 N SMALLWOOD ST,HOMICIDE,,OTHER,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65257,39.30679,"(39.30679, -76.65257)",Dwelling,1
06/08/2017,2308,9S,1000 E BIDDLE ST,SHOOTING,,FIREARM,343,EASTERN,Oliver,-76.60346,39.30396,"(39.30396, -76.60346)",Street,1
06/08/2017,1711,9S,2000 MARYLAND AV,SHOOTING,,FIREARM,514,NORTHERN,Charles North,-76.61803,39.31237,"(39.31237, -76.61803)",Parking Lo,1
06/08/2017,1120,9S,4600 YORK RD,SHOOTING,,FIREARM,521,NORTHERN,Kernewood,-76.60966,39.34446,"(39.34446, -76.60966)",Street,1
06/08/2017,134,9S,2100 N CHARLES ST,SHOOTING,,FIREARM,514,NORTHERN,Charles North,-76.61674,39.31338,"(39.31338, -76.61674)",Street,1
06/07/2017,1653,9S,2600 E EAGER ST,SHOOTING,,FIREARM,323,EASTERN,Madison-Eastend,-76.58102,39.3019,"(39.3019, -76.58102)",Street,1
06/06/2017,2334,9S,2800 LOUISE AV,SHOOTING,,FIREARM,424,NORTHEASTERN,Westfield,-76.55801,39.36134,"(39.36134, -76.55801)",Street,1
06/06/2017,1151,9S,2400 E OLIVER ST,SHOOTING,,FIREARM,331,EASTERN,Broadway East,-76.58418,39.30792,"(39.30792, -76.58418)",Street,1
06/05/2017,1526,9S,2000 ROBB ST,SHOOTING,,FIREARM,342,EASTERN,East Baltimore Midway,-76.60349,39.31284,"(39.31284, -76.60349)",Street,1
06/05/2017,23,1K,2700 WASHINGTON BLVD,HOMICIDE,,KNIFE,831,SOUTHWESTERN,Morrell Park,-76.65493,39.26449,"(39.26449, -76.65493)",Parking Lo,1
06/04/2017,2315,9S,5600 THE ALAMEDA,SHOOTING,,FIREARM,522,NORTHERN,Glen Oaks,-76.59446,39.35949,"(39.35949, -76.59446)",Parking Lo,1
06/03/2017,2357,1F,1800 RUTLAND AV,HOMICIDE,,FIREARM,331,EASTERN,Broadway East,-76.59302,39.31115,"(39.31115, -76.59302)",Street,1
06/03/2017,1912,1F,600 S PAYSON ST,HOMICIDE,,FIREARM,934,SOUTHERN,Carrollton Ridge,-76.64727,39.28066,"(39.28066, -76.64727)",Street,1
06/03/2017,306,1F,500 N BOULDIN ST,HOMICIDE,,FIREARM,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57143,39.29724,"(39.29724, -76.57143)",Vehicle,1
06/03/2017,36,9S,5800 BELAIR RD,SHOOTING,,FIREARM,425,NORTHEASTERN,Glenham-Belhar,-76.54164,39.34513,"(39.34513, -76.54164)",Dwelling,1
06/02/2017,1843,1F,700 YALE AV,HOMICIDE,,FIREARM,833,SOUTHWESTERN,Yale Heights,-76.68903,39.27456,"(39.27456, -76.68903)",Street,1
06/01/2017,2312,9S,3700 FERNDALE AV,SHOOTING,,FIREARM,622,NORTHWESTERN,Howard Park,-76.70039,39.33476,"(39.33476, -76.70039)",Street,1
06/01/2017,2129,9S,4600 YORK RD,SHOOTING,,FIREARM,521,NORTHERN,Kernewood,-76.60967,39.34524,"(39.34524, -76.60967)",Street,1
06/01/2017,2119,9S,4700 LIBERTY HEIGHTS AV,SHOOTING,,FIREARM,622,NORTHWESTERN,Howard Park,-76.69606,39.33149,"(39.33149, -76.69606)",Street,1
05/31/2017,2332,1F,1900 RIDGEHILL AV,HOMICIDE,,FIREARM,731,WESTERN,Mondawmin,-76.64879,39.31141,"(39.31141, -76.64879)",Street,1
05/31/2017,1622,9S,1900 N BENTALOU ST,SHOOTING,,FIREARM,731,WESTERN,Mondawmin,-76.65416,39.30997,"(39.30997, -76.65416)",Street,1
05/31/2017,1559,1F,2400 PICKERING DR,HOMICIDE,,FIREARM,423,NORTHEASTERN,Hamilton Hills,-76.56433,39.36957,"(39.36957, -76.56433)",Parking Lo,1
05/30/2017,1504,1F,1200 N CAROLINE ST,HOMICIDE,,FIREARM,343,EASTERN,Oliver,-76.59802,39.30431,"(39.30431, -76.59802)",Street,1
05/30/2017,1300,9S,1500 SPRUCE ST,SHOOTING,,FIREARM,911,SOUTHERN,Curtis Bay,-76.58989,39.22985,"(39.22985, -76.58989)",Street,1
05/30/2017,37,1F,4000 W BELVEDERE AV,HOMICIDE,,FIREARM,623,NORTHWESTERN,Woodmere,-76.68246,39.34424,"(39.34424, -76.68246)",Street,1
05/29/2017,2338,1F,1700 RUXTON AV,HOMICIDE,,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65503,39.30784,"(39.30784, -76.65503)",Dwelling,1
05/29/2017,1831,9S,800 ALLENDALE ST,SHOOTING,,FIREARM,844,SOUTHWESTERN,Edgewood,-76.67857,39.29661,"(39.29661, -76.67857)",Street,1
05/29/2017,1831,9S,800 ALLENDALE ST,SHOOTING,,FIREARM,844,SOUTHWESTERN,Edgewood,-76.67857,39.29661,"(39.29661, -76.67857)",Street,1
05/28/2017,1737,9S,3000 ECHODALE AV,SHOOTING,,FIREARM,426,NORTHEASTERN,Waltherson,-76.56249,39.34939,"(39.34939, -76.56249)",Dwelling,1
05/26/2017,1952,1F,1800 HOPE ST,HOMICIDE,,FIREARM,343,EASTERN,Oliver,-76.60201,39.31052,"(39.31052, -76.60201)",Street,1
05/26/2017,1247,9S,2200 FLEETWOOD AV,SHOOTING,,FIREARM,423,NORTHEASTERN,Hamilton Hills,-76.57133,39.36711,"(39.36711, -76.57133)",Street,1
05/25/2017,1519,1O,0 S HIGH ST,HOMICIDE,,OTHER,211,SOUTHEASTERN,Jonestown,-76.60418,39.29014,"(39.29014, -76.60418)",Day Care F,1
